id;customer_id;type;name;parent_id/id;Use Parent Address;street;street2;zip;city;country_id/id;country_id/name;phone;mobile;email;website;industry_id/id;industry_id/name;is_company;customer;supplier;
demo_parent_10000235;10000235;Contact;Circle K Sverige ;;;John Bergs Plan 70;;26741;BJUV                ;base.se;Sverige;08-685 94 09;+46.79428479;info@circleksverige.com;www.circleksverige.com;0;0;TRUE;TRUE;TRUE;
demo_parent_10000236;10000236;Contact;Trelleborg ;;;Atterbomsvägen 66;;26372;SKÄRET              ;base.se;Sverige;033-124 56 97;+46.71325064;info@trelleborg.se;www.trelleborg.se;0;0;TRUE;TRUE;TRUE;
demo_parent_10000237;10000237;Contact;BMW Northern Europe ;;;Årstaängsvägen 12;;37045;FÅGELMARA           ;base.se;Sverige;0741-26 55 80;+46.70047199;info@bmwnortherneurope.se;www.bmwnortherneurope.se;0;0;TRUE;;;
demo_parent_10000238;10000238;Contact;Elanders ;;;Flaggmansvägen 67;;21137;MALMÖ               ;base.se;Sverige;08-489 06 13;+46.70955030;info@elanders.com;www.elanders.com;0;0;TRUE;TRUE;;
demo_parent_10000239;10000239;Contact;Lenovo ;;;Karl Xii:s Torg 98;;47397;HENÅN               ;base.se;Sverige;056-212 17 65;+46.77714984;info@lenovo.se;www.lenovo.se;0;0;TRUE;TRUE;TRUE;
demo_comp_cct_10000001;10000001;Contact;Org PILGRIMSTAD         ;base.main_partner;;pilgrimstadgatan;0;84058;PILGRIMSTAD         ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000002;10000002;Contact;Org HUDIKSVALL          ;base.main_partner;;hudiksvallgatan;0;82492;HUDIKSVALL          ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000003;10000003;Contact;Org HAPARANDA           ;base.main_partner;;haparandagatan;0;95337;HAPARANDA           ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000004;10000004;Contact;Org ULRICEHAMN          ;base.main_partner;;ulricehamngatan;0;52339;ULRICEHAMN          ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000005;10000005;Contact;Org VÅRGÅRDA            ;base.main_partner;;vårgårdagatan;0;44793;VÅRGÅRDA            ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000006;10000006;Contact;Org VÅRBY               ;base.main_partner;;vårbygatan;0;14345;VÅRBY               ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000007;10000007;Contact;Org JÖNKÖPING           ;base.main_partner;;jönköpinggatan;0;55625;JÖNKÖPING           ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000008;10000008;Contact;Org HAVDHEM             ;base.main_partner;;havdhemgatan;0;62338;HAVDHEM             ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000009;10000009;Contact;Org NORRKÖPING          ;base.main_partner;;norrköpinggatan;0;60363;NORRKÖPING          ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000010;10000010;Contact;Org PARTILLE            ;base.main_partner;;partillegatan;0;43347;PARTILLE            ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000011;10000011;Contact;Org UPPSALA             ;base.main_partner;;uppsalagatan;0;75322;UPPSALA             ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000012;10000012;Contact;Org KÄVLINGE            ;base.main_partner;;kävlingegatan;0;24432;KÄVLINGE            ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000013;10000013;Contact;Org EMMABODA            ;base.main_partner;;emmabodagatan;0;36133;EMMABODA            ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000014;10000014;Contact;Org JÄRLÅSA             ;base.main_partner;;järlåsagatan;0;74497;JÄRLÅSA             ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000015;10000015;Contact;Org NACKA               ;base.main_partner;;nackagatan;0;13138;NACKA               ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000016;10000016;Contact;Org GÖTEBORG            ;base.main_partner;;götebgatan;0;41676;GÖTEB           ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000017;10000017;Contact;Org HÄSSELBY            ;base.main_partner;;hässelbygatan;0;16575;HÄSSELBY            ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000018;10000018;Contact;Org HELSINGBORG         ;base.main_partner;;helsingbgatan;0;25451;HELSINGB        ;base.se;Sverige;077-110 00 00;0;info@hk.se;;;;;;;
demo_comp_cct_10000019;10000019;Contact;Luka Gren;demo_comp_cct_10000001;TRUE;;0;;;;;;luka.gren@hk.se;#REFERENS!;;;;;;;
demo_comp_cct_10000020;10000020;Contact;Emely Svensson (comp 10019);demo_comp_cct_10000002;TRUE;0;0;;;;;;;emely.svensson.(comp.10019)@hk.se;;;;;;;
demo_comp_cct_10000021;10000021;Contact;Bertil Sundell (comp 10020);demo_comp_cct_10000003;TRUE;0;0;;;;;;;bertil.sundell.(comp.10020)@hk.se;;;;;;;
demo_comp_cct_10000022;10000022;Contact;Lillie Forslund (comp 10021);demo_comp_cct_10000004;TRUE;0;0;;;;;;;lillie.forslund.(comp.10021)@hk.se;;;;;;;
demo_comp_cct_10000023;10000023;Contact;Hannah Svan (comp 10022);demo_comp_cct_10000005;TRUE;0;0;;;;;;;hannah.svan.(comp.10022)@hk.se;;;;;;;
demo_comp_cct_10000024;10000024;Contact;Ivan Holgersson (comp 10023);demo_comp_cct_10000006;TRUE;0;0;;;;;;;ivan.holgersson.(comp.10023)@hk.se;;;;;;;
demo_comp_cct_10000025;10000025;Contact;Emily Sandin (comp 10024);demo_comp_cct_10000007;TRUE;0;0;;;;;;;emily.sandin.(comp.10024)@hk.se;;;;;;;
demo_comp_cct_10000026;10000026;Contact;Per Sjölin (comp 10025);demo_comp_cct_10000008;TRUE;0;0;;;;;;;per.sjolin.(comp.10025)@hk.se;;;;;;;
demo_comp_cct_10000027;10000027;Contact;Chloe Berger (comp 10026);demo_comp_cct_10000009;TRUE;0;0;;;;;;;chloe.berger.(comp.10026)@hk.se;;;;;;;
demo_comp_cct_10000028;10000028;Contact;Jackie Falck (comp 10027);demo_comp_cct_10000010;TRUE;0;0;;;;;;;jackie.falck.(comp.10027)@hk.se;;;;;;;
demo_comp_cct_10000029;10000029;Contact;Germund Carlberg (comp 10028);demo_comp_cct_10000011;TRUE;0;0;;;;;;;germund.carlberg.(comp.10028)@hk.se;;;;;;;
demo_comp_cct_10000030;10000030;Contact;Zeinab Ramström (comp 10029);demo_comp_cct_10000012;TRUE;0;0;;;;;;;zeinab.ramstrom.(comp.10029)@hk.se;;;;;;;
demo_comp_cct_10000031;10000031;Contact;Märtha Hedin (comp 10030);demo_comp_cct_10000013;TRUE;0;0;;;;;;;martha.hedin.(comp.10030)@hk.se;;;;;;;
demo_comp_cct_10000032;10000032;Contact;Linnea Alm (comp 10031);demo_comp_cct_10000014;TRUE;0;0;;;;;;;linnea.alm.(comp.10031)@hk.se;;;;;;;
demo_comp_cct_10000033;10000033;Contact;Melinda Wirén (comp 10032);demo_comp_cct_10000015;TRUE;0;0;;;;;;;melinda.wiren.(comp.10032)@hk.se;;;;;;;
demo_comp_cct_10000034;10000034;Contact;Izabelle Hallgren (comp 10033);demo_comp_cct_10000016;TRUE;0;0;;;;;;;izabelle.hallgren.(comp.10033)@hk.se;;;;;;;
demo_comp_cct_10000035;10000035;Contact;Adam Åhlin (comp 10034);demo_comp_cct_10000017;TRUE;0;0;;;;;;;adam.åhlin.(comp.10034)@hk.se;;;;;;;
demo_comp_cct_10000036;10000036;Contact;Patrik Dahlman (comp 10035);demo_comp_cct_10000018;TRUE;0;0;;;;;;;patrik.dahlman.(comp.10035)@hk.se;;;;;;;
demo_comp_cct_10000037;10000037;Contact;Lukas Söderblom (comp 10036);demo_comp_cct_10000001;TRUE;0;0;;;;;;;lukas.soderblom.(comp.10036)@hk.se;;;;;;;
demo_comp_cct_10000038;10000038;Contact;Disa Wilhelmsson (comp 10037);demo_comp_cct_10000002;TRUE;0;0;;;;;;;disa.wilhelmsson.(comp.10037)@hk.se;;;;;;;
demo_comp_cct_10000039;10000039;Contact;Fritiof Lindholm (comp 10038);demo_comp_cct_10000003;TRUE;0;0;;;;;;;fritiof.lindholm.(comp.10038)@hk.se;;;;;;;
demo_comp_cct_10000040;10000040;Contact;Greta Von (comp 10039);demo_comp_cct_10000004;TRUE;0;0;;;;;;;greta.von.(comp.10039)@hk.se;;;;;;;
demo_comp_cct_10000041;10000041;Contact;Melisa Mattiasson (comp 10040);demo_comp_cct_10000005;TRUE;0;0;;;;;;;melisa.mattiasson.(comp.10040)@hk.se;;;;;;;
demo_comp_cct_10000042;10000042;Contact;Amira Johansson (comp 10041);demo_comp_cct_10000006;TRUE;0;0;;;;;;;amira.johansson.(comp.10041)@hk.se;;;;;;;
demo_comp_cct_10000043;10000043;Contact;Lukas Kling (comp 10042);demo_comp_cct_10000007;TRUE;0;0;;;;;;;lukas.kling.(comp.10042)@hk.se;;;;;;;
demo_comp_cct_10000044;10000044;Contact;Erik Berndtsson (comp 10043);demo_comp_cct_10000008;TRUE;0;0;;;;;;;erik.berndtsson.(comp.10043)@hk.se;;;;;;;
demo_comp_cct_10000045;10000045;Contact;Elisabeth Vestling (comp 10044);demo_comp_cct_10000009;TRUE;0;0;;;;;;;elisabeth.vestling.(comp.10044)@hk.se;;;;;;;
demo_comp_cct_10000046;10000046;Contact;Dilara Widlund (comp 10045);demo_comp_cct_10000010;TRUE;0;0;;;;;;;dilara.widlund.(comp.10045)@hk.se;;;;;;;
demo_comp_cct_10000047;10000047;Contact;Lage Vikberg (comp 10046);demo_comp_cct_10000011;TRUE;0;0;;;;;;;lage.vikberg.(comp.10046)@hk.se;;;;;;;
demo_comp_cct_10000048;10000048;Contact;Viola Holmström (comp 10047);demo_comp_cct_10000012;TRUE;0;0;;;;;;;viola.holmstrom.(comp.10047)@hk.se;;;;;;;
demo_comp_cct_10000049;10000049;Contact;Charlie Modig (comp 10048);demo_comp_cct_10000013;TRUE;0;0;;;;;;;charlie.modig.(comp.10048)@hk.se;;;;;;;
demo_comp_cct_10000050;10000050;Contact;Malte Klint (comp 10049);demo_comp_cct_10000014;TRUE;0;0;;;;;;;malte.klint.(comp.10049)@hk.se;;;;;;;
demo_comp_cct_10000051;10000051;Contact;Melinda Hedblom (comp 10050);demo_comp_cct_10000015;TRUE;0;0;;;;;;;melinda.hedblom.(comp.10050)@hk.se;;;;;;;
demo_comp_cct_10000052;10000052;Contact;Izabel Almström (comp 10051);demo_comp_cct_10000016;TRUE;0;0;;;;;;;izabel.almstrom.(comp.10051)@hk.se;;;;;;;
demo_comp_cct_10000053;10000053;Contact;Miranda Ahlberg (comp 10052);demo_comp_cct_10000017;TRUE;0;0;;;;;;;miranda.ahlberg.(comp.10052)@hk.se;;;;;;;
demo_comp_cct_10000054;10000054;Contact;Ben Sjösten (comp 10053);demo_comp_cct_10000018;TRUE;0;0;;;;;;;ben.sjosten.(comp.10053)@hk.se;;;;;;;
demo_comp_cct_10000055;10000055;Contact;Amandus Hårberg;demo_parent_10000036;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000056;10000056;Contact;Nejla Ålund;demo_parent_10000036;;Fågelbärsgården 49;0;71234;HÄLLEFORS           ;base.se;Sverige;08-973 10 57;+46.71004325;nejla.ålund@woodybygghandel.se;;;;;;;
demo_comp_cct_10000057;10000057;Contact;Anas Kjellman;demo_parent_10000036;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000058;10000058;Contact;Lilly Blomqvist;demo_parent_10000036;;Johannesgatan 24;0;41664;GÖTEBORG            ;base.se;Sverige;0163-14 75 65;+46.76197510;lilly.blomqvist@woodybygghandel.se;;;;;;;
demo_comp_cct_10000059;10000059;Contact;Sture Ålander;demo_parent_10000037;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000060;10000060;Contact;Tara Forsell;demo_parent_10000037;;Beckholmen 44;0;64651;STJÄRNHOV           ;base.se;Sverige;026-948 66 50;+46.79514478;tara.forsell@metsosweden.se;;;;;;;
demo_comp_cct_10000061;10000061;Contact;Karim Lagerström;demo_parent_10000037;;Rapsgatan 65;0;64434;TORSHÄLLA           ;base.se;Sverige;0589-68 71 52;+46.71384991;karim.lagerstrom@metsosweden.se;;;;;;;
demo_comp_cct_10000062;10000062;Contact;Marcus Haag;demo_parent_10000037;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000063;10000063;Contact;Maida Cederholm;demo_parent_10000037;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000064;10000064;Contact;Sixten Holmqvist;demo_parent_10000038;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000065;10000065;Contact;Lorentz Hjalmarsson;demo_parent_10000038;;Hjalmar Cederströms Gata 10;0;17965;STENHAMRA           ;base.se;Sverige;08-932 02 86;+46.70798366;lorentz.hjalmarsson@kinnevik.se;;;;;;;
demo_comp_cct_10000066;10000066;Contact;Ylvali Sturesson;demo_parent_10000038;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000067;10000067;Contact;Oskar Knutsson;demo_parent_10000048;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000068;10000068;Contact;Lorin Af;demo_parent_10000048;;Fiskargatan 7;0;69194;KARLSKOGA           ;base.se;Sverige;08-828 75 65;+46.77426974;lorin.af@dentsplyih.se;;;;;;;
demo_comp_cct_10000069;10000069;Contact;Zanna Fagerberg;demo_parent_10000048;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000070;10000070;Contact;Liza Vik;demo_parent_10000048;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000071;10000071;Contact;Camilla Larsson;demo_parent_10000049;;Helgalunden 89;0;30272;HALMSTAD            ;base.se;Sverige;08-345 59 41;+46.70507038;camilla.larsson@storstockholmslokaltrafik.se;;;;;;;
demo_comp_cct_10000072;10000072;Contact;Henrietta Larsen;demo_parent_10000049;;Sundstabacken 84;0;90728;UMEÅ                ;base.se;Sverige;069-713 41 59;+46.79829980;henrietta.larsen@storstockholmslokaltrafik.se;;;;;;;
demo_comp_cct_10000073;10000073;Contact;Odin Berlin;demo_parent_10000049;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000074;10000074;Contact;Villemo Grönqvist;demo_parent_10000049;;Brahegatan 33;0;88193;SOLLEFTEÅ           ;base.se;Sverige;08-780 21 22;+46.78464001;villemo.gronqvist@storstockholmslokaltrafik.se;;;;;;;
demo_comp_cct_10000075;10000075;Contact;Alvar Pålsson;demo_parent_10000049;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000076;10000076;Contact;Zander Skog;demo_parent_10000050;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000077;10000077;Contact;Max Lindberg;demo_parent_10000050;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000078;10000078;Contact;Tilda Norin;demo_parent_10000050;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000079;10000079;Contact;Viktoria Bäckström;demo_parent_10000060;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000080;10000080;Contact;Pauline Alexandersson;demo_parent_10000060;;Torbjörn Klockares Gata 87;0;97443;LULEÅ               ;base.se;Sverige;08-372 96 36;+46.76115108;pauline.alexandersson@goteborgsstadshus.se;;;;;;;
demo_comp_cct_10000081;10000081;Contact;Romeo Skoglund;demo_parent_10000060;;Skeppargränd 51;0;41673;GÖTEBORG            ;base.se;Sverige;069-411 81 54;+46.71053199;romeo.skoglund@goteborgsstadshus.se;;;;;;;
demo_comp_cct_10000082;10000082;Contact;Xavier Mattiasson;demo_parent_10000060;;Lidnersgatan 31;0;98495;MUODOSLOMPOLO       ;base.se;Sverige;0158-89 32 17;+46.73413621;xavier.mattiasson@goteborgsstadshus.se;;;;;;;
demo_comp_cct_10000083;10000083;Contact;Torkel Rundgren;demo_parent_10000061;;Notvarpsgränd 16;0;58643;LINKÖPING           ;base.se;Sverige;08-890 29 04;+46.76642619;torkel.rundgren@optimerasvenska.se;;;;;;;
demo_comp_cct_10000084;10000084;Contact;Lisen Norin;demo_parent_10000061;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000085;10000085;Contact;Ture Kruse;demo_parent_10000061;;Gotlandsgatan 92;0;24136;ESLÖV               ;base.se;Sverige;0426-31 33 32;+46.78836895;ture.kruse@optimerasvenska.se;;;;;;;
demo_comp_cct_10000086;10000086;Contact;Anya Lindblad;demo_parent_10000061;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000087;10000087;Contact;Ragnar Grönvall;demo_parent_10000061;;Ruddammsbacken 14;0;73834;NORBERG             ;base.se;Sverige;027-798 59 18;+46.71315999;ragnar.gronvall@optimerasvenska.se;;;;;;;
demo_comp_cct_10000088;10000088;Contact;Zelda Ek;demo_parent_10000062;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000089;10000089;Contact;Vanja Nyman;demo_parent_10000062;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000090;10000090;Contact;Hulda Broberg;demo_parent_10000062;;Rosenlundsgatan 76;0;27137;YSTAD               ;base.se;Sverige;094-519 13 27;+46.71824956;hulda.broberg@capio.se;;;;;;;
demo_comp_cct_10000091;10000091;Contact;Nawal Leander;demo_parent_10000072;;Jakobsgatan 70;0;22730;LUND                ;base.se;Sverige;0777-70 72 41;+46.79138283;nawal.leander@haldex.se;;;;;;;
demo_comp_cct_10000092;10000092;Contact;Nilla Holmqvist;demo_parent_10000072;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000093;10000093;Contact;Roland Wennberg;demo_parent_10000072;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000094;10000094;Contact;Angelika Thunberg;demo_parent_10000072;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000095;10000095;Contact;Yara Rutgersson;demo_parent_10000073;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000096;10000096;Contact;Sigvard Sandberg;demo_parent_10000073;;Lövholmsbrinken 48;0;12054;ÅRSTA               ;base.se;Sverige;004-366 61 98;+46.75521768;sigvard.sandberg@bilbolagetinvestsundsvall.se;;;;;;;
demo_comp_cct_10000097;10000097;Contact;Gert Vigren;demo_parent_10000073;;Laboratoriegatan 18;0;41878;GÖTEBORG            ;base.se;Sverige;0433-02 53 15;+46.76152804;gert.vigren@bilbolagetinvestsundsvall.se;;;;;;;
demo_comp_cct_10000098;10000098;Contact;Jonathan Hellgren;demo_parent_10000073;;Bellmansgatan 21;0;47291;STILLINGSÖN         ;base.se;Sverige;08-787 87 45;+46.71732198;jonathan.hellgren@bilbolagetinvestsundsvall.se;;;;;;;
demo_comp_cct_10000099;10000099;Contact;Julius Fahlén;demo_parent_10000073;;Kungsholms Hamnplan 36;0;75322;UPPSALA             ;base.se;Sverige;082-241 03 11;+46.74730432;julius.fahlen@bilbolagetinvestsundsvall.se;;;;;;;
demo_comp_cct_10000100;10000100;Contact;Jonas Hellsten;demo_parent_10000074;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000101;10000101;Contact;Mina Gradin;demo_parent_10000074;;Liljeholmshamnen 81;0;13336;SALTSJÖBADEN        ;base.se;Sverige;08-573 99 90;+46.76889522;mina.gradin@kgkholding.se;;;;;;;
demo_comp_cct_10000102;10000102;Contact;Juno Kjellström;demo_parent_10000074;;Lugnets Allé 54;0;18746;TÄBY                ;base.se;Sverige;008-445 87 84;+46.75798053;juno.kjellstrom@kgkholding.se;;;;;;;
demo_comp_cct_10000103;10000103;Contact;Markus Ahlqvist;demo_parent_10000084;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000104;10000104;Contact;Nick Rasmussen;demo_parent_10000084;;Adolf Fredriks Kyrkogata 98;0;11422;STOCKHOLM           ;base.se;Sverige;08-908 66 28;+46.75570619;nick.rasmussen@fairfordholdingseurope.se;;;;;;;
demo_comp_cct_10000105;10000105;Contact;Martina Schultz;demo_parent_10000084;;Björns Trädgårdsgränd 37;0;21447;MALMÖ               ;base.se;Sverige;022-143 84 17;+46.72250417;martina.schultz@fairfordholdingseurope.se;;;;;;;
demo_comp_cct_10000106;10000106;Contact;Alvina Elofsson;demo_parent_10000084;;Bryggvägen 82;0;28492;PERSTORP            ;base.se;Sverige;0588-91 97 86;+46.75913703;alvina.elofsson@fairfordholdingseurope.se;;;;;;;
demo_comp_cct_10000107;10000107;Contact;Marika Augustsson;demo_parent_10000085;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000108;10000108;Contact;Nino Cederberg;demo_parent_10000085;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000109;10000109;Contact;Lucy Svanström;demo_parent_10000085;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000110;10000110;Contact;Fridolf Werner;demo_parent_10000085;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000111;10000111;Contact;Jimmie Svärd;demo_parent_10000085;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000112;10000112;Contact;Billy Lund;demo_parent_10000086;;Båtbyggargatan 98;0;16858;BROMMA              ;base.se;Sverige;0736-29 46 91;+46.72044270;billy.lund@gant.com;;;;;;;
demo_comp_cct_10000113;10000113;Contact;Edmund Vestling;demo_parent_10000086;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000114;10000114;Contact;Ingemar Thorsell;demo_parent_10000086;;Renstiernas Gata 91;0;64562;STALLARHOLMEN       ;base.se;Sverige;018-483 33 79;+46.78447161;ingemar.thorsell@gant.com;;;;;;;
demo_comp_cct_10000115;10000115;Contact;Liva Lundkvist;demo_parent_10000096;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000116;10000116;Contact;Jessika Sundvall;demo_parent_10000096;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000117;10000117;Contact;Lucy AxÅn;demo_parent_10000096;;Munkbron 65;0;77695;VIKMANSHYTTAN       ;base.se;Sverige;063-522 90 14;+46.72897707;lucy.axån@elgiganten.se;;;;;;;
demo_comp_cct_10000118;10000118;Contact;Kelly Hammarström;demo_parent_10000096;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000119;10000119;Contact;Lorena Hermansson;demo_parent_10000097;;Strålgatan 72;0;47536;KALVSUND            ;base.se;Sverige;08-362 91 36;+46.71949033;lorena.hermansson@nestlésverige.se;;;;;;;
demo_comp_cct_10000120;10000120;Contact;Ylvali Bergkvist;demo_parent_10000097;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000121;10000121;Contact;Leo Olander;demo_parent_10000097;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000122;10000122;Contact;Mila Sund;demo_parent_10000097;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000123;10000123;Contact;Leya Lindmark;demo_parent_10000097;;Järntorget 12;0;74894;ÖRBYHUS             ;base.se;Sverige;024-914 47 97;+46.73129096;leya.lindmark@nestlésverige.se;;;;;;;
demo_comp_cct_10000124;10000124;Contact;Saga Kallin;demo_parent_10000098;;Skillinggränd 97;0;36010;RYD                 ;base.se;Sverige;0628-76 02 54;+46.77547363;saga.kallin@handelsbanken.se;;;;;;;
demo_comp_cct_10000125;10000125;Contact;Reine Vinberg;demo_parent_10000098;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000126;10000126;Contact;Erik Pålsson;demo_parent_10000098;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000127;10000127;Contact;Loke Cederholm;demo_parent_10000108;;Klarastrandsleden 97;0;74045;TÄRNSJÖ             ;base.se;Sverige;0023-43 91 80;+46.74636591;loke.cederholm@geelysweden.com;;;;;;;
demo_comp_cct_10000128;10000128;Contact;Carmen Israelsson;demo_parent_10000108;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000129;10000129;Contact;Martin Söderman;demo_parent_10000108;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000130;10000130;Contact;Meya Svärd;demo_parent_10000108;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000131;10000131;Contact;Eddie Stålnacke;demo_parent_10000109;;Upplagsvägen 94;0;12163;JOHANNESHOV         ;base.se;Sverige;08-930 13 21;+46.76698087;eddie.stalnacke@alfalaval.se;;;;;;;
demo_comp_cct_10000132;10000132;Contact;Joel Bergman;demo_parent_10000109;;Lokstallsgatan 43;0;54162;SKÖVDE              ;base.se;Sverige;076-041 16 16;+46.77546953;joel.bergman@alfalaval.se;;;;;;;
demo_comp_cct_10000133;10000133;Contact;Natanel Rosander;demo_parent_10000109;;Tengdahlsgatan 91;0;59012;BOXHOLM             ;base.se;Sverige;0988-19 03 01;+46.78823274;natanel.rosander@alfalaval.se;;;;;;;
demo_comp_cct_10000134;10000134;Contact;Zoe Granath;demo_parent_10000109;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000135;10000135;Contact;Linus Landin;demo_parent_10000109;;Tulegatan 92;0;59083;STOREBRO            ;base.se;Sverige;043-939 57 56;+46.79213744;linus.landin@alfalaval.se;;;;;;;
demo_comp_cct_10000136;10000136;Contact;Donya Nyqvist;demo_parent_10000110;;Munkbrohamnen 61;0;62147;VISBY               ;base.se;Sverige;0372-68 32 94;+46.70853124;donya.nyqvist@stadium.se;;;;;;;
demo_comp_cct_10000137;10000137;Contact;Fannie Thörn;demo_parent_10000110;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000138;10000138;Contact;Vilda Hulten;demo_parent_10000110;;Katarinavägen 71;0;72476;VÄSTERÅS            ;base.se;Sverige;044-985 52 16;+46.71396805;vilda.hulten@stadium.se;;;;;;;
demo_comp_cct_10000139;10000139;Contact;Pierre Rasmussen;demo_parent_10000120;;Nackagatan 70;0;50441;BORÅS               ;base.se;Sverige;0290-36 55 38;+46.78198486;pierre.rasmussen@ratos.com;;;;;;;
demo_comp_cct_10000140;10000140;Contact;Telma Holmqvist;demo_parent_10000120;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000141;10000141;Contact;Abigail Melander;demo_parent_10000120;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000142;10000142;Contact;Michael Lidén;demo_parent_10000120;;Vetegatan 36;0;70286;ÖREBRO              ;base.se;Sverige;0765-76 20 41;+46.74400550;michael.liden@ratos.com;;;;;;;
demo_comp_cct_10000143;10000143;Contact;Leiah Fahlén;demo_parent_10000121;;Adolf Fredriks Kyrkogata 3;0;58422;LINKÖPING           ;base.se;Sverige;08-468 68 62;+46.70940287;leiah.fahlen@gekas.com;;;;;;;
demo_comp_cct_10000144;10000144;Contact;Vanja Hultin;demo_parent_10000121;;Hedinsgatan 63;0;77695;VIKMANSHYTTAN       ;base.se;Sverige;021-718 69 33;+46.79434987;vanja.hultin@gekas.com;;;;;;;
demo_comp_cct_10000145;10000145;Contact;Sofie Roos;demo_parent_10000121;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000146;10000146;Contact;Lorena Bergdahl;demo_parent_10000121;;Sjötullsbacken 26;0;41838;GÖTEBORG            ;base.se;Sverige;08-641 23 78;+46.70678070;lorena.bergdahl@gekas.com;;;;;;;
demo_comp_cct_10000147;10000147;Contact;Anastasija Grahn;demo_parent_10000121;TRUE;;0;;;;;;;;;;;;;;
